id,collection,dc.contributor.advisor,dc.contributor.advisor[],dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[],dc.description.abstract[es_MX],dc.description.provenance[en],dc.format[es_MX],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[es_MX],dc.subject[],dc.subject[es_MX],dc.title[es_MX],dc.type[es_MX]
959ae234-e81a-4d4d-98d4-6fa9b4a760a4,20.500.11972/13,,"Niño de Guzmán Miranda, Juan Carlos",,"Rodríguez Meraz, Vanessa Nohemí",,2018-08-27T21:33:37Z,,2018-08-27T21:33:37Z,,2016,"Los resultados de la investigación mostraron que existe una relación lineal
positiva y significativa de grado fuerte entre la variable responsabilidad social
empresarial y lealtad. El estudio también mostró una percepción en grado
aceptable de la responsabilidad social empresarial, según los niveles utilizados en la
escala Likert y en grado buena de la lealtad, según los niveles utilizados en la escala
Likert.",Maestría en Mercadotecnia,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T21:33:37Z
No. of bitstreams: 1
Tesis Vanessa Nohemí Rodríguez Meraz.pdf: 1605698 bytes, checksum: ec7f6f8ab53102662fcd4fd833e08caa (MD5)||Made available in DSpace on 2018-08-27T21:33:37Z (GMT). No. of bitstreams: 1
Tesis Vanessa Nohemí Rodríguez Meraz.pdf: 1605698 bytes, checksum: ec7f6f8ab53102662fcd4fd833e08caa (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/152,spa,,Responsabilidad social de los negocios,Influencia de la responsabilidad social empresarial sobre la lealtad de los clientes intermediarios de colpac en el estado de Nuevo León,info:eu-repo/semantics/masterThesis
5475359b-45ac-46f2-8b43-1881b7a3b442,20.500.11972/13,,"Gonzales Urbina, Pedro Armengol",,"Caporal, Pierre",,2018-08-27T21:25:03Z,,2018-08-27T21:25:03Z,,2016,"Mediante este estudio se pudo concluir que ninguna de las variables demográficas afecta la calidad
de la gestión practicada por los empresarios en las microempresas del comercio informal en el mercado de Bizotón, en Puerto Príncipe (Haití).",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T21:25:03Z
No. of bitstreams: 1
Tesis Pierre Caporal.pdf: 1301113 bytes, checksum: b2795ca8e098f9699fa19e446d44d372 (MD5)||Made available in DSpace on 2018-08-27T21:25:03Z (GMT). No. of bitstreams: 1
Tesis Pierre Caporal.pdf: 1301113 bytes, checksum: b2795ca8e098f9699fa19e446d44d372 (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/148,spa,,Microempresa||Administración de empresas,"Gestión de la microempresa informal, según la percepción de los microempresarios del municipio de carrefour, en Puerto Príncipe, Haití",info:eu-repo/semantics/masterThesis
dfeffb80-e4e3-4c8c-a19d-67d90cb5ab41,20.500.11972/13,,"Gonzales Urbina, Pedro Armengol",,"Roy, Marie Ange",,2018-08-27T21:17:59Z,,2018-08-27T21:17:59Z,,2016,"¿Existe una relación entre la percepción de los empleados del nivel de eficiencia financiera y la eficacia de la Junta de Seguro de Accidentes? Se llegó a la conclusión de que la percepción de los empleados sobre el nivel de eficiencia y eficacia financiera de la Junta de Seguro de Salud, Seguridad e Indemnización en el Lugar de Trabajo oscilaba entre regular y alta.",Maestría en Administración con Acentuación en Finanzas,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T21:17:59Z
No. of bitstreams: 1
Tesis Marie Ange Roy.pdf: 2404244 bytes, checksum: b8716c4776ed933737bcf6de59370f3f (MD5)||Made available in DSpace on 2018-08-27T21:17:59Z (GMT). No. of bitstreams: 1
Tesis Marie Ange Roy.pdf: 2404244 bytes, checksum: b8716c4776ed933737bcf6de59370f3f (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/146,fre,,Administración de finanzas||Finanzas,"Niveau d'efficience et d'efficacité financieres de l'office d'assurance accidents du travail, maladie et maternité (OFATMA) durant les deux premiers trimestres de l'année fiscale 2015-2016",info:eu-repo/semantics/masterThesis
cd2fb418-9ada-4eee-8b9b-e7566fff73be,20.500.11972/13,,"Gonzales Urbina, Pedro Armengol",,"Cahuich López, Josué Francisco",,2018-08-27T21:10:49Z,,2018-08-27T21:10:49Z,,2016,"Los resultados de la investigación mostraron que la variable grado de implementación de la planeación estratégica predice de una manera significativa el nivel de
gestión financiera. Si las organizaciones sin fines de lucro del corporativo adventista
en México implementan en alto grado la planeación estratégica, podrán lograr un alto
nivel de gestión financiera.",Maestría en Administración con Acentuación en Finanzas,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T21:10:49Z
No. of bitstreams: 1
Tesis Josué Francisco Cahuich López.pdf: 1504371 bytes, checksum: 4a2babe82dd2413c2a98d40b47b7ec48 (MD5)||Made available in DSpace on 2018-08-27T21:10:49Z (GMT). No. of bitstreams: 1
Tesis Josué Francisco Cahuich López.pdf: 1504371 bytes, checksum: 4a2babe82dd2413c2a98d40b47b7ec48 (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/143,spa,,Planificación estratégica||Gestión financiera||Organizaciones sin ánimo de lucro,La planeación estratégica en el nivel de la gestión financiera de las organizaciones sin fines de lucro del corporativo adventista en México,info:eu-repo/semantics/masterThesis
c1925307-8295-4288-882e-94bca4ddef42,20.500.11972/13,,"Muñoz Palomeque, Manuel",,"Bruzual Sandrea, Fabiola Beatriz",,2018-08-27T20:51:26Z,,2018-08-27T20:51:26Z,,2016,"En general, esta investigación concluyó que cuanto mejor sea el grado de clima
organizacional, mayor o mejor será el grado de satisfacción laboral percibido por los
empleados de la empresa de servicios Reliability and Risk Management. Los
trabajadores manifestaron estar en un grado entre regular y bueno en el clima
organizacional y en un grado entre satisfecho y muy satisfecho en la satisfacción
laboral.",Maestría en Recursos Humanos,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T20:51:26Z
No. of bitstreams: 1
Tesis Fabiola Beatriz Bruzual Sandrea.pdf: 4223042 bytes, checksum: e2be1d2378a6952a99362f2fff968abe (MD5)||Made available in DSpace on 2018-08-27T20:51:26Z (GMT). No. of bitstreams: 1
Tesis Fabiola Beatriz Bruzual Sandrea.pdf: 4223042 bytes, checksum: e2be1d2378a6952a99362f2fff968abe (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/133,spa,,Clima organizacional||Satisfacción en el trabajo,Clima organizacional y satisfacción laboral de los empleados de la empresa de servicios Reliability and Risk Management,info:eu-repo/semantics/masterThesis
3600e074-6d10-4495-8e98-41025f0c1a36,20.500.11972/13,,"Gonzales Urbina, Pedro Armengol",,"Romero López, Elinisy",,2018-08-27T20:49:24Z,,2018-08-27T20:49:24Z,,2016,"Los resultados de la investigación mostraron que existe una relación lineal
positiva y significativa en grado considerable entre el nivel de implementación de la
planeación estratégica y el grado de ejecución de las perspectivas del cuadro de
mando integral según el personal directivo y administrativo de las pymes de
Monterrey.",.Maestría en Finanzas,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T20:49:24Z
No. of bitstreams: 1
Tesis Elinisy Romero López.pdf: 2627963 bytes, checksum: 8cdd056a2ddb460fe3ad368863115141 (MD5)||Made available in DSpace on 2018-08-27T20:49:24Z (GMT). No. of bitstreams: 1
Tesis Elinisy Romero López.pdf: 2627963 bytes, checksum: 8cdd056a2ddb460fe3ad368863115141 (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/132,spa,,Planificación estratégica,"Relación de la planeación estratégica y las perspectivas del cuadro de mando integral de las pymes en Monterrey, Nuevo León, México",info:eu-repo/semantics/masterThesis
10a62b42-2e1f-4113-aacf-f19b2fc98264,20.500.11972/13,,"Flores Laguna, Omar Arodi",,"Asprilla Mosquera, Elimeleth",,2018-08-27T20:45:14Z,,2018-08-27T20:45:14Z,,2016,"Realizar el análisis de las hipótesis que involucran las variables permitió conocer que las variables tipo de empresa, empresa de tipo familiar, formación del director,
formación en ciencias empresariales y experiencia en la labor gerencial no hacen una
diferencia significativa en la calidad de la administración de la mercadotecnia.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T20:45:14Z
No. of bitstreams: 1
Tesis Elimeleth Asprilla Mosquera.pdf: 1293535 bytes, checksum: 3d5caaedbd394a77f5576ef3b5d7fda3 (MD5)||Made available in DSpace on 2018-08-27T20:45:14Z (GMT). No. of bitstreams: 1
Tesis Elimeleth Asprilla Mosquera.pdf: 1293535 bytes, checksum: 3d5caaedbd394a77f5576ef3b5d7fda3 (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/130,spa,,Administración de mercadeo,"Calidad en la administración de mercadeo en las pymes, en el municipio de Medellín",info:eu-repo/semantics/masterThesis
6512afab-a3eb-4bc5-bfa9-0090249a7a55,20.500.11972/13,,"Muñoz Palomeque, Manuel",,"López Cota, Abigail",,2018-08-27T20:28:01Z,,2018-08-27T20:28:01Z,,2016,"En este estudio se concluye que, en la medida en que se mejore el grado de clima organizacional, mayor o mejor será el grado de satisfacción laboral percibido por los empleados del Instituto Mexicano del Seguro Social de Montemorelos, Nuevo León, México.",Maestría en Recursos Humanos,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-27T20:28:01Z
No. of bitstreams: 1
Tesis Abigail López Cota.pdf: 2528802 bytes, checksum: 4f7fb3ce6d597411cea1bbf595f93a9f (MD5)||Made available in DSpace on 2018-08-27T20:28:01Z (GMT). No. of bitstreams: 1
Tesis Abigail López Cota.pdf: 2528802 bytes, checksum: 4f7fb3ce6d597411cea1bbf595f93a9f (MD5)
  Previous issue date: 2016",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/128,spa,,Satisfacción en el trabajo||Clima organizacional,"Clima organizacional como predictor de la satisfacción laboral en los empleados del Instituto Mexicano del Seguro Social, en Montemorelos, Nuevo León, México",info:eu-repo/semantics/masterThesis
8d754d03-ca75-450c-8539-98c132456656,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Gonzales Regalado, Willie Enrique",,2018-08-23T21:52:35Z,,2018-08-23T21:52:35Z,,2015,"Los administradores deben realizar esfuerzos permanentes para mantener un
excelente clima organizacional y reconocer en todas las formas posibles el desempeño de sus empleados para lograr y mantener un compromiso laboral que permita
el logro de todos los objetivos institucionales.",Maestría en Recursos Humanos,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:52:35Z
No. of bitstreams: 1
Tesis Willie Enrique Gonzales Regalado.pdf: 2482123 bytes, checksum: 593ab810d6af42e4d8636179dcadd809 (MD5)||Made available in DSpace on 2018-08-23T21:52:35Z (GMT). No. of bitstreams: 1
Tesis Willie Enrique Gonzales Regalado.pdf: 2482123 bytes, checksum: 593ab810d6af42e4d8636179dcadd809 (MD5)
  Previous issue date: 2015",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/111,spa,,Clima organizacional||Compromiso organizacional,"Clima, reconocimiento y compromiso laboral de los empleados de Vizcarra y asociados",info:eu-repo/semantics/masterThesis
41a89fc1-117d-4810-9007-43ac10326d6d,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Méndez Cruz, Amalia",,2018-08-23T21:38:38Z,,2018-08-23T21:38:38Z,,2015,"Con base en el análisis de los resultados obtenidos de la aplicación del instrumento a la muestra, se determinó que el grado de calidad del clima organizacional
no es predictor del grado de compromiso organizacional de los empleados del parque eco arqueológico en México.
El estudio mostró según los niveles utilizados en la escala de Likert de los instrumentos una percepción de la variable clima organizacional de los empleados en
grado entre muy bueno y excelente y expresaron estar entre muy de acuerdo y totalmente de acuerdo con los indicadores de compromiso organizacional.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:38:38Z
No. of bitstreams: 1
Tesis Amalia Méndez.pdf: 2823173 bytes, checksum: c3230c7a25dfd733431b9a5b7d5db83c (MD5)||Made available in DSpace on 2018-08-23T21:38:38Z (GMT). No. of bitstreams: 1
Tesis Amalia Méndez.pdf: 2823173 bytes, checksum: c3230c7a25dfd733431b9a5b7d5db83c (MD5)
  Previous issue date: 2015",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/106,spa,,Clima organizacional||Compromiso organizacional,Clima y compromiso organizacional percibido por los empleados del parque eco arqueológico en México,info:eu-repo/semantics/masterThesis
01a77862-b0bd-4751-a4e5-3f8d6f4736fc,20.500.11972/13,,"Flores Laguna, Omar Arodi",,"Velázquez Hernández, Sandy Marilú",,2018-08-23T21:50:40Z,,2018-08-23T21:50:40Z,,2015,"Este estudio logró determinar que el clima organizacional es un predictor fuerte de la satisfacción laboral percibida por los empleados de Hitachi Chemical, en Montemorelos,
Nuevo León, México.
Se puede afirmar que, cuanto mejor sea la calidad del clima organizacional que
experimentan los empleados, mejor y mayor será el grado de la satisfacción laboral.",Maestría en Recursos Humanos,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:50:40Z
No. of bitstreams: 1
Tesis Sandy Marilú Velázquez Hernández.pdf: 1486200 bytes, checksum: a5cd5987708df9cf97b083303fc21d3d (MD5)||Made available in DSpace on 2018-08-23T21:50:40Z (GMT). No. of bitstreams: 1
Tesis Sandy Marilú Velázquez Hernández.pdf: 1486200 bytes, checksum: a5cd5987708df9cf97b083303fc21d3d (MD5)
  Previous issue date: 2015",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/110,spa,,Clima organizacional||Satisfacción en el trabajo,"Clima organizacional y satisfacción laboral de los empleados de Hitachi Chemical , en Montemorelos, Nuevo León, México",info:eu-repo/semantics/masterThesis
e93614f3-4085-4eb4-8a97-59aaae4f5d72,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Kalala, Ngalula",,2018-08-23T21:48:56Z,,2018-08-23T21:48:56Z,,2015,"Las inversiones en nuevos proyectos y tecnología, la disposición y capacidad
de los dueños para tomar riesgo, la política de repartición de reserva y dividendos y
el presupuesto del capital son indicadores que contribuyen a mejorar el nivel de solvencia, apalancamiento y rentabilidad de las empresas, y permitir así la maximización de la riqueza.",Maestría en Finanzas,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:48:56Z
No. of bitstreams: 1
Tesis Ngalula Kalala.pdf: 1557298 bytes, checksum: 775d372ae24addb429eaf2bce66052d8 (MD5)||Made available in DSpace on 2018-08-23T21:48:56Z (GMT). No. of bitstreams: 1
Tesis Ngalula Kalala.pdf: 1557298 bytes, checksum: 775d372ae24addb429eaf2bce66052d8 (MD5)
  Previous issue date: 2015",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/109,spa,,Administración financiera||Empresas - Finanzas,"Administración del activo, pasivo y capital como predictores del desempeño financiero de empresas de Monterrey",info:eu-repo/semantics/masterThesis
05862352-bb57-4720-9273-99a15d1c3210,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Bernal López, Josué",,2018-08-23T21:47:29Z,,2018-08-23T21:47:29Z,,2015,"Si el personal de recursos humanos toma en cuenta que debe mantener o mejorar los procesos administrativos, como el de planeación, reclutamiento, selección,
contratación, capacitación y evaluación, los empleados estarán más comprometidos
con la empresa constituyéndose en una pieza importante para el cumplimiento de los
objetivos (compromiso afectivo), permaneciendo en la organización (compromiso de
continuidad) y cumpliendo con la normatividad de la empresa (compromiso normativo).",Maestría en Recuersos Humanos,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:47:29Z
No. of bitstreams: 1
Tesis Josué Bernal López.pdf: 1505575 bytes, checksum: 3aa0c3e9f2a5974950eb804c9b2eac80 (MD5)||Made available in DSpace on 2018-08-23T21:47:29Z (GMT). No. of bitstreams: 1
Tesis Josué Bernal López.pdf: 1505575 bytes, checksum: 3aa0c3e9f2a5974950eb804c9b2eac80 (MD5)
  Previous issue date: 2015",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/108,spa,,Recursos humanos||Administración de personal||Adventistas del Séptimo Día,Administración de recursos humanos y compromiso laboral de los empleados del corporativo adventista de Montemorelos,info:eu-repo/semantics/masterThesis
90ab1981-53c7-4862-923a-690ccae5e4cd,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Guardiola Aguado, María Catalina",,2018-08-23T21:36:55Z,,2018-08-23T21:36:55Z,,2014,"Si los directivos logran mantener niveles altos de autocontrol de sus sentimientos, mantener su motivación enfocada en los objetivos institucionales, reconocer las
emociones de otros y mantener una relación laboral sana con los empleados, podrán
sostener niveles altos de desempeño laboral en lo relacionado con la planeación, organización, dirección y control de su gestión directiva.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:36:55Z
No. of bitstreams: 1
Tesis María Catalina Guardiola Aguado.pdf: 1751970 bytes, checksum: 3a78062c2696b3d58d66862f8576cd76 (MD5)||Made available in DSpace on 2018-08-23T21:36:55Z (GMT). No. of bitstreams: 1
Tesis María Catalina Guardiola Aguado.pdf: 1751970 bytes, checksum: 3a78062c2696b3d58d66862f8576cd76 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/105,spa,,Inteligencia emocional||Satisfacción laboral||Evaluación del personal,Inteligencia emocional y desempeño laboral de los directivos del corporativo adventista del Norte de México,info:eu-repo/semantics/masterThesis
e6f6674e-f2b4-4b1d-85ae-3f8492b6d049,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"García García, Lidia Esther",,2018-08-23T21:30:10Z,,2018-08-23T21:30:10Z,,2014,"La variable grado de motivación laboral tuvo una influencia positiva y fuerte en
el nivel de desempeño laboral. Si los directivos del corporativo adventista del norte
de México mantienen su alto nivel de motivación laboral, podrán sostener su alto
nivel de desempeño laboral autoevaluado.",Maestría en Recursos Humanos,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:30:10Z
No. of bitstreams: 1
Tesis Lidia Esther García García.pdf: 1941105 bytes, checksum: 36b0feaca6d17cf2b693a1f1bfeae632 (MD5)||Made available in DSpace on 2018-08-23T21:30:10Z (GMT). No. of bitstreams: 1
Tesis Lidia Esther García García.pdf: 1941105 bytes, checksum: 36b0feaca6d17cf2b693a1f1bfeae632 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/104,spa,,Satisfacción del trabajo||Motivación del empleado||Rendimiento laboral,Motivación laboral y desempeño laboral de los directivos del corporativo adventista del Norte de México,info:eu-repo/semantics/masterThesis
227e09bf-97f0-40e3-9f5f-e5ddddd7a64f,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Álvarez Yanes, Rocío",,2018-08-23T20:04:04Z,,2018-08-23T20:04:04Z,,2011,"De manera general se concluyó que los empleados dijeron estar algo
satisfechos dentro de sus empresas y que el reconocimiento de su trabajo ha sido
bueno. Los grados de satisfacción laboral y reconocimiento laboral estuvieron
relacionados mediana y positivamente.",.,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T20:04:04Z
No. of bitstreams: 1
Tesis Rocio Alvarez Maestría (2).pdf: 3393699 bytes, checksum: 7ab495335bc044d0936c511bf37e7005 (MD5)||Made available in DSpace on 2018-08-23T20:04:04Z (GMT). No. of bitstreams: 1
Tesis Rocio Alvarez Maestría (2).pdf: 3393699 bytes, checksum: 7ab495335bc044d0936c511bf37e7005 (MD5)
  Previous issue date: 2011",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/89,spa,,Satisfacción en el trabajo||Rendimiento laboral||Administración de personal,Satisfacción y reconocimiento laboral de los empleados del corporativo adventista de Montemorelos,info:eu-repo/semantics/masterThesis
058b704f-81e5-4662-8d64-93b0cc46d535,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Mayén López, Leonel Alejandro",,2018-08-23T21:24:33Z,,2018-08-23T21:24:33Z,,2014,"Con el apoyo de las técnicas estadísticas y para la muestra considerada se
pudo concluir que el grado de motivación y el grado de satisfacción laboral que experimentan los obreros adventistas, se relacionaron positiva y moderadamente. Si se
realizan esfuerzos para mejorar la satisfacción laboral de los obreros, podría incrementarse también su grado de motivación, o viceversa.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:24:33Z
No. of bitstreams: 1
Tesis Leonel Alejandro Mayén López.pdf: 2085654 bytes, checksum: 4eafc7a648e701e6a462c66740bbc608 (MD5)||Made available in DSpace on 2018-08-23T21:24:33Z (GMT). No. of bitstreams: 1
Tesis Leonel Alejandro Mayén López.pdf: 2085654 bytes, checksum: 4eafc7a648e701e6a462c66740bbc608 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/103,spa,,Satisfacción laboral||Motivación del empleo||Adventista del Séptimo Día - Guatemala,Motivacion y satisfacción laboral de los obreros adventistas de la Unión de Guatemala,info:eu-repo/semantics/masterThesis
269ec101-98ba-4dd6-9442-429626a405c1,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Rengifo Mansilla, Julio Gersón",,2018-08-23T21:21:43Z,,2018-08-23T21:21:43Z,,2014,"Los resultados de la investigación mostraron que existe una influencia lineal positiva y significativa entre la calidad de clima laboral y desempeño laboral. Se encontró un valor del coeficiente Durbin Watson igual a 1.189 por lo que se aceptó como
adecuada la aplicación del método de regresión lineal simple.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:21:43Z
No. of bitstreams: 1
Tesis Julio Gersón Rengifo Mansilla.pdf: 1164285 bytes, checksum: 529a94ac6df15a5b2cf17a703dfc31e7 (MD5)||Made available in DSpace on 2018-08-23T21:21:43Z (GMT). No. of bitstreams: 1
Tesis Julio Gersón Rengifo Mansilla.pdf: 1164285 bytes, checksum: 529a94ac6df15a5b2cf17a703dfc31e7 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/102,spa,,Clima organizacional||Desarrollo del personal||Satisfación laboral,"Clima laboral y desempeño laboral en la cadena de comida rápida Church´s chicken de la región citrícola de Nuevo León, México",info:eu-repo/semantics/masterThesis
3ff16f0e-cd85-49b4-9ab1-88dc70516d22,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Ponce Andrade, Jonatán David",,2018-08-23T21:19:32Z,,2018-08-23T21:19:32Z,,2014,"Con este proyecto se lograron desarrollar (a) organigramas, (b) análisis de
puesto, (c) descripciones de puesto, (d) descripción narrativa de procesos y (e)
diagramas de flujo de procesos. Se construyó un organigrama, se aplicaron 21
análisis de puesto y 21 descripciones de puesto de un total de 21 empleados en la
Editorial Montemorelos; siete descripciones narrativas de procesos con los siete
diagramas de flujo correspondientes a las descripciones narrativas de proceso.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:19:32Z
No. of bitstreams: 1
Tesis Jonatán David Ponce Andrade.pdf: 32871737 bytes, checksum: 855fce1c90a83ec7491b3a91dfb6d5c2 (MD5)||Made available in DSpace on 2018-08-23T21:19:32Z (GMT). No. of bitstreams: 1
Tesis Jonatán David Ponce Andrade.pdf: 32871737 bytes, checksum: 855fce1c90a83ec7491b3a91dfb6d5c2 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/101,spa,,Manuales administrativos||Descripción de puestos||Análisis ocupacional,Manual administrativo para la editorial Montemorelos,info:eu-repo/semantics/masterThesis
024c413c-7633-4100-a3eb-8e54370ba8a1,20.500.11972/13,,"Flores Laguna, Omar Arodi",,"Berrio Tobó, Jader de Jesús",,2018-08-23T21:16:42Z,,2018-08-23T21:16:42Z,,2014,"Al realizar el análisis de la hipótesis que involucra las variables, permitió conocer
que la variable madurez de la empresa hizo una diferencia significativa en la calidad
de la administración de la mercadotecnia. Las variables: empresa de tipo familiar, formación del director y antigüedad de los directivos no hacen una diferencia significativa
en la calidad de la administración de la mercadotecnia.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:16:42Z
No. of bitstreams: 1
Tesis Jader de Jesús Berrio.pdf: 1919503 bytes, checksum: 3dd8d0d8f86a7600bf9095cd5fd94dc3 (MD5)||Made available in DSpace on 2018-08-23T21:16:42Z (GMT). No. of bitstreams: 1
Tesis Jader de Jesús Berrio.pdf: 1919503 bytes, checksum: 3dd8d0d8f86a7600bf9095cd5fd94dc3 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/100,spa,,Administración de mercadeo||Medellín (Colombia),Calidad de la administración de mercadeo en las pymes en el municipio de Medellín,info:eu-repo/semantics/masterThesis
c40a31f2-492b-4f21-8771-54948011d662,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Enríquez Loredo, Patricia del Carmen",,2018-08-23T21:14:41Z,,2018-08-23T21:14:41Z,,2014,"Con las preguntas de investigación se pretendió conocer el grado de motivación y el nivel de desempeño de los empleados del Instituto de la Visión en México.
Mediante los instrumentos aplicados se obtuvo la siguiente información:
En relación al grado de motivación se pudo observar que los empleados tienen
una autopercepción de la motivación que va de muy buena a excelente.
Para el nivel de desempeño laboral los empleados se encontraron ubicados
entre muy bueno y excelente.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:14:41Z
No. of bitstreams: 1
TESIS FINAL paty definitiva.pdf: 2213446 bytes, checksum: e5817a356073dc0c56715605fa6ff982 (MD5)||Made available in DSpace on 2018-08-23T21:14:41Z (GMT). No. of bitstreams: 1
TESIS FINAL paty definitiva.pdf: 2213446 bytes, checksum: e5817a356073dc0c56715605fa6ff982 (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/99,spa,,Satisfaccíon laboral||Motivación del empleado||Instituto de la visión - Montemorelos,Motivación y desempeño laboral de los empleados del Instituto de la Visión en México,info:eu-repo/semantics/masterThesis
d097b494-d4fc-4893-8345-904f5298ef75,20.500.11972/13,,"Meza Escobar, Manuel Ramón",,"Ramírez Amado, Antonio",,2018-08-23T21:13:15Z,,2018-08-23T21:13:15Z,,2014,"Con los resultados obtenidos del análisis estadístico a los datos de la muestra
se pudo concluir que la edad del empleado y la antigüedad en el puesto no tuvieron
una influencia significativa en el desempeño laboral. La capacitación laboral si resulto predictora del desempeño laboral; su influencia fue lineal, positiva y significativa.
Esto significa que a mayor nivel de capacitación, mayor puede ser el nivel desempeño laboral.",Maestría en Administración,"Submitted by Lesly Montalvo (leslymontalvof@hotmail.com) on 2018-08-23T21:13:15Z
No. of bitstreams: 1
Tesis Antonio Ramírez Amado.pdf: 629420 bytes, checksum: bc0dccd8ca829575a02d544951b763ec (MD5)||Made available in DSpace on 2018-08-23T21:13:15Z (GMT). No. of bitstreams: 1
Tesis Antonio Ramírez Amado.pdf: 629420 bytes, checksum: bc0dccd8ca829575a02d544951b763ec (MD5)
  Previous issue date: 2014",application/pdf,,https://dspace.um.edu.mx/handle/20.500.11972/98,spa,,Capacitación||Empleados - Capacitación,Capacitación y desempeño laboral de los empleados de la Universidad Linda Vista de la Unión Mexicana de Chiapas,info:eu-repo/semantics/masterThesis
